tran_id	event_type	gene_id	gene_short_name	gene_type	exon.1	exon.2	exon.3	n.cells.g1	n.cells.g2	mean.g1	mean.g2	mean.diff	statistic	p.val	p.val.adj	modality.bimodal.adj.g1	modality.bimodal.adj.g2	n.cells.outliers.g1	n.cells.outliers.g2	outliers
chr18:64515326:64515405:-:-@chr18:64511984:64512049:-:-@chr18:64511785:64511877:-	SE	ENSMUSG00000024587	Nars	character(0)	chr18:64515326:64515405:-	chr18:64511984:64512049:-	chr18:64511785:64511877:-	44	42	99.85897940443394	100	0.14102059556605484	NA	0.16967241374001987	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:105951591:105951716:-:-@chr3:105943687:105943866:-:-@chr3:105942698:105943063:-	SE	ENSMUSG00000000563	Atp5pb	character(0)	chr3:105951591:105951716:-	chr3:105943687:105943866:-	chr3:105942698:105943063:-	44	42	99.94363174551431	100	0.05636825448569471	NA	0.16967241374001987	0.8052812805389916	Missing	Missing	0	0	FALSE
chr16:36052286:36052394:-:-@chr16:36049842:36049950:-:-@chr16:36046379:36046487:-	SE	ENSMUSG00000003955	Fam162a	character(0)	chr16:36052286:36052394:-	chr16:36049842:36049950:-	chr16:36046379:36046487:-	43	41	99.8298355076574	100	0.1701644923425949	NA	0.16997459026897443	0.8052812805389916	Missing	Missing	0	0	FALSE
chr7:46970335:46970441:-:-@chr7:46969153:46969404:-:-@chr7:46967711:46968708:-	SE	ENSMUSG00000110001	C86187	character(0)	chr7:46970335:46970441:-	chr7:46969153:46969404:-	chr7:46967711:46968708:-	45	42	90.02908314962626	90.9357197013167	0.9066365516904429	NA	0.17011391797465067	0.8052812805389916	Missing	Missing	0	0	FALSE
chrX:85754332:85754409:-:-@chrX:85749612:85749695:-:-@chrX:85746225:85746301:-	SE	ENSMUSG00000025059	Gk	character(0)	chrX:85754332:85754409:-	chrX:85749612:85749695:-	chrX:85746225:85746301:-	42	40	0.19047619047619047	0	-0.19047619047619047	NA	0.1702593258230066	0.8052812805389916	Missing	Missing	0	0	FALSE
chr16:95987960:95988111:-:-@chr16:95987293:95987355:-:-@chr16:95983793:95983991:-	SE	ENSMUSG00000022913	Psmg1	character(0)	chr16:95987960:95988111:-	chr16:95987293:95987355:-	chr16:95983793:95983991:-	36	38	100	99.65867048573816	-0.34132951426184555	NA	0.17173757680636148	0.8052812805389916	Missing	Missing	0	0	FALSE
chr1:134354661:134354841:-:-@chr1:134352975:134353137:-:-@chr1:134352355:134352435:-	SE	ENSMUSG00000042305	Tmem183a	character(0)	chr1:134354661:134354841:-	chr1:134352975:134353137:-	chr1:134352355:134352435:-	26	18	0.2958579881656805	0.842050842050842	0.5461928538851615	NA	0.17251093103408988	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:53658571:53658681:-:-@chr9:53655654:53655723:-:-@chr9:53655272:53655371:-	SE	ENSMUSG00000032030	Cul5	character(0)	chr9:53658571:53658681:-	chr9:53655654:53655723:-	chr9:53655272:53655371:-	34	36	0	0.22058823529411764	0.22058823529411764	NA	0.17258812622964348	0.8052812805389916	Missing	Missing	0	0	FALSE
chr19:11690942:11691034:-:-@chr19:11688667:11688848:-:-@chr19:11668297:11668416:-	SE	ENSMUSG00000041857	Oosp1	character(0)	chr19:11690942:11691034:-	chr19:11688667:11688848:-	chr19:11668297:11668416:-	45	42	93.24637903417512	93.81738843295825	0.5710093987831399	NA	0.17278014648990908	0.8052812805389916	Missing	Missing	0	0	FALSE
chr13:119445737:119445848:+:+@chr13:119447715:119447840:+:+@chr13:119449904:119450010:+	SE	ENSMUSG00000025451	Paip1	character(0)	chr13:119445737:119445848:+	chr13:119447715:119447840:+	chr13:119449904:119450010:+	45	42	99.97155003601902	100	0.028449963980969883	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:120571514:120572197:+:+@chr9:120572768:120572862:+:+@chr9:120573576:120573675:+	SE	ENSMUSG00000025794	Rpl14	character(0)	chr9:120571514:120572197:+	chr9:120572768:120572862:+	chr9:120573576:120573675:+	45	42	99.87075051591181	100	0.1292494840881897	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr14:33410856:33410977:-:-@chr14:33408048:33408177:-:-@chr14:33402865:33402923:-	SE	ENSMUSG00000021936	Mapk8	character(0)	chr14:33410856:33410977:-	chr14:33408048:33408177:-	chr14:33402865:33402923:-	45	42	99.94539797249824	100	0.05460202750176002	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr2:103274054:103274122:-:-@chr2:103273885:103273953:-:-@chr2:103268158:103268220:-	SE	ENSMUSG00000012350	Ehf	character(0)	chr2:103274054:103274122:-	chr2:103273885:103273953:-	chr2:103268158:103268220:-	45	42	99.9479978066114	100	0.05200219338860057	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:95034942:95035010:-:-@chr3:95034566:95034781:-:-@chr3:95033633:95034026:-	SE	ENSMUSG00000005625	Psmd4	character(0)	chr3:95034942:95035010:-	chr3:95034566:95034781:-	chr3:95033633:95034026:-	45	42	99.92983011501529	100	0.07016988498470544	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr6:120822588:120822685:-:-@chr6:120818334:120818399:-:-@chr6:120808362:120808471:-	SE	ENSMUSG00000019210	Atp6v1e1	character(0)	chr6:120822588:120822685:-	chr6:120818334:120818399:-	chr6:120808362:120808471:-	45	42	99.94436620942645	100	0.055633790573550446	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr1:170880915:170881028:-:-@chr1:170880573:170880691:-:-@chr1:170880130:170880226:-	SE	ENSMUSG00000026659	Dusp12	character(0)	chr1:170880915:170881028:-	chr1:170880573:170880691:-	chr1:170880130:170880226:-	45	42	99.83457766066462	100	0.16542233933538597	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:36713321:36713452:-:-@chr9:36712042:36712143:-:-@chr9:36708482:36710430:-	SE	ENSMUSG00000032113	Chek1	character(0)	chr9:36713321:36713452:-	chr9:36712042:36712143:-	chr9:36708482:36710430:-	45	42	99.96219360277952	100	0.03780639722047452	NA	0.17452041828233103	0.8052812805389916	Missing	Missing	0	0	FALSE
chr11:80469802:80469927:+:+@chr11:80470383:80470418:+:+@chr11:80470626:80470677:+	SE	ENSMUSG00000017428	Psmd11	character(0)	chr11:80469802:80469927:+	chr11:80470383:80470418:+	chr11:80470626:80470677:+	44	41	99.76530797650052	100	0.23469202349948315	NA	0.17493837140903545	0.8052812805389916	Missing	Missing	0	0	FALSE
chr8:94826635:94826703:-:-@chr8:94825216:94825331:-:-@chr8:94823653:94823731:-	SE	ENSMUSG00000031781	Ciapin1	character(0)	chr8:94826635:94826703:-	chr8:94825216:94825331:-	chr8:94823653:94823731:-	44	41	99.87536656891496	100	0.12463343108504166	NA	0.17493837140903545	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:96769951:96770096:+:+@chr9:96771568:96771613:+:+@chr9:96773236:96773290:+	SE	ENSMUSG00000101581	C430002N11Rik	character(0)	chr9:96769951:96770096:+	chr9:96771568:96771613:+	chr9:96773236:96773290:+	27	32	16.515711005182236	14.925706711025628	-1.5900042941566106	NA	0.17556819050912728	0.8052812805389916	Missing	Missing	0	0	FALSE
chr10:7760735:7760869:+:+@chr10:7761243:7761369:+:+@chr10:7762790:7763149:+	SE	ENSMUSG00000019794	Katna1	character(0)	chr10:7760735:7760869:+	chr10:7761243:7761369:+	chr10:7762790:7763149:+	30	28	99.7224558452481	100	0.2775441547518964	NA	0.17586972589642996	0.8052812805389916	Missing	Missing	0	0	FALSE
chr16:36071685:36072137:+:+@chr16:36082691:36082816:+:+@chr16:36085017:36085163:+	SE	ENSMUSG00000075229	Ccdc58	character(0)	chr16:36071685:36072137:+	chr16:36082691:36082816:+	chr16:36085017:36085163:+	44	42	96.76688113029057	97.38401047884699	0.6171293485564111	NA	0.17626388735195897	0.8052812805389916	Missing	Missing	0	0	FALSE
chr5:99962515:99962612:-:-@chr5:99962098:99962204:-:-@chr5:99961003:99961333:-	SE	ENSMUSG00000000568	Hnrnpd	character(0)	chr5:99962515:99962612:-	chr5:99962098:99962204:-	chr5:99961003:99961333:-	18	23	1.2647845981179315	0.10604453870625664	-1.1587400594116748	NA	0.17639163847455874	0.8052812805389916	Missing	Missing	0	0	FALSE
chr19:5483930:5484025:-:-@chr19:5483635:5483763:-:-@chr19:5483455:5483558:-	SE	ENSMUSG00000024906	Mus81	character(0)	chr19:5483930:5484025:-	chr19:5483635:5483763:-	chr19:5483455:5483558:-	45	42	99.4650668817638	99.08912803085104	-0.37593885091276036	NA	0.17705776953735167	0.8052812805389916	Missing	Missing	0	0	FALSE
chr5:22547924:22548016:-:-@chr5:22547441:22547553:-:-@chr5:22546398:22546598:-	SE	ENSMUSG00000029012	Orc5	character(0)	chr5:22547924:22548016:-	chr5:22547441:22547553:-	chr5:22546398:22546598:-	39	36	0.04048319622090114	0	-0.04048319622090114	NA	0.17737426253631397	0.8052812805389916	Missing	Missing	0	0	FALSE
chr8:71965794:71965920:+:+@chr8:71966100:71966160:+:+@chr8:71967899:71968053:+	SE	ENSMUSG00000052446	Zfp961	character(0)	chr8:71965794:71965920:+	chr8:71966100:71966160:+	chr8:71967899:71968053:+	23	29	89.40370986036827	92.82766790960396	3.423958049235698	NA	0.17816279620359327	0.8052812805389916	Missing	Missing	0	0	FALSE
chr18:6057517:6057591:-:-@chr18:6056979:6056993:-:-@chr18:6052862:6052923:-	SE	ENSMUSG00000041225	Arhgap12	character(0)	chr18:6057517:6057591:-	chr18:6056979:6056993:-	chr18:6052862:6052923:-	13	19	11.601909976981354	8.216982470281922	-3.384927506699431	NA	0.17829967257824414	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:74356086:74356169:+:+@chr17:74359254:74359349:+:+@chr17:74367248:74367435:+	SE	ENSMUSG00000024068	Spast	character(0)	chr17:74356086:74356169:+	chr17:74359254:74359349:+	chr17:74367248:74367435:+	19	31	98.90321792545022	97.60879654318137	-1.294421382268851	NA	0.18092484857573835	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:113835175:113835254:+:+@chr9:113841159:113841175:+:+@chr9:113841559:113841651:+	SE	ENSMUSG00000033392	Clasp2	character(0)	chr9:113835175:113835254:+	chr9:113841159:113841175:+	chr9:113841559:113841651:+	41	40	0.46230541903240563	0.11904761904761904	-0.3432577999847866	NA	0.18152432681057518	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:108907787:108907847:-:-@chr3:108905918:108905988:-:-@chr3:108905111:108905334:-	SE	ENSMUSG00000027881	Prpf38b	character(0)	chr3:108907787:108907847:-	chr3:108905918:108905988:-	chr3:108905111:108905334:-	33	32	0.553050059629007	0.1488095238095238	-0.4042405358194832	NA	0.18197795508440573	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:65956853:65956962:-:-@chr3:65955130:65955276:-:-@chr3:65951434:65951554:-	SE	ENSMUSG00000027829	Ccnl1	character(0)	chr3:65956853:65956962:-	chr3:65955130:65955276:-	chr3:65951434:65951554:-	21	15	1.0365714730284692	0.31746031746031744	-0.7191111555681517	NA	0.18198888319360226	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:152213977:152214067:+:+@chr3:152214825:152214887:+:+@chr3:152215592:152215630:+	SE	ENSMUSG00000028034	Fubp1	character(0)	chr3:152213977:152214067:+	chr3:152214825:152214887:+	chr3:152215592:152215630:+	15	20	14.049304889924368	11.620311149503056	-2.4289937404213133	NA	0.18199339801980666	0.8052812805389916	Missing	Missing	0	0	FALSE
chr19:8782001:8782095:-:-@chr19:8778851:8778925:-:-@chr19:8777915:8778733:-	SE	ENSMUSG00000003680	Taf6l	character(0)	chr19:8782001:8782095:-	chr19:8778851:8778925:-	chr19:8777915:8778733:-	26	33	90.38306395686419	93.3569179474184	2.9738539905541983	NA	0.1835733977047658	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:95502540:95502584:-:-@chr9:95500688:95500819:-:-@chr9:95495835:95495933:-	SE	ENSMUSG00000032407	U2surp	character(0)	chr9:95502540:95502584:-	chr9:95500688:95500819:-	chr9:95495835:95495933:-	32	37	98.6949984107388	97.79101801166601	-0.9039803990727902	NA	0.18379959336720708	0.8052812805389916	Missing	Missing	0	0	FALSE
chr8:106210719:106210933:-:-@chr8:106210365:106210631:-:-@chr8:106204331:106204540:-	SE	ENSMUSG00000033106	Slc7a6os	character(0)	chr8:106210719:106210933:-	chr8:106210365:106210631:-	chr8:106204331:106204540:-	14	24	100	99.32504677893611	-0.6749532210638898	NA	0.18458629795663248	0.8052812805389916	Missing	Missing	0	0	FALSE
chr7:45383804:45383885:-:-@chr7:45383125:45383184:-:-@chr7:45380717:45380818:-	SE	ENSMUSG00000063511	Snrnp70	character(0)	chr7:45383804:45383885:-	chr7:45383125:45383184:-	chr7:45380717:45380818:-	27	29	0.4406662301399143	1.6863871099598262	1.245720879819912	NA	0.18480160261349085	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:110062591:110063123:+:+@chr9:110064228:110064449:+:+@chr9:110067485:110067668:+	SE	ENSMUSG00000032479	Map4	character(0)	chr9:110062591:110063123:+	chr9:110064228:110064449:+	chr9:110067485:110067668:+	18	31	100	99.52598566308244	-0.4740143369175609	NA	0.18601446374486094	0.8052812805389916	Missing	Missing	0	0	FALSE
chr8:61006629:61006776:+:+@chr8:61007159:61007255:+:+@chr8:61012093:61012190:+	SE	ENSMUSG00000031644	Nek1	character(0)	chr8:61006629:61006776:+	chr8:61007159:61007255:+	chr8:61012093:61012190:+	11	19	100	99.03736138003872	-0.9626386199612758	NA	0.18607879973779728	0.8052812805389916	Missing	Missing	0	0	FALSE
chr1:181155720:181155971:+:+@chr1:181162075:181162215:+:+@chr1:181166181:181166248:+	SE	ENSMUSG00000062169	Cnih4	character(0)	chr1:181155720:181155971:+	chr1:181162075:181162215:+	chr1:181166181:181166248:+	45	42	99.79433575849347	99.62321629474901	-0.1711194637444513	NA	0.18646889705303982	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:32045929:32046011:+:+@chr17:32047674:32047731:+:+@chr17:32048553:32048638:+	SE	ENSMUSG00000058392	Rrp1b	character(0)	chr17:32045929:32046011:+	chr17:32047674:32047731:+	chr17:32048553:32048638:+	33	36	98.88878183391641	99.6641289744738	0.775347140557392	NA	0.18742931620759404	0.8052812805389916	Missing	Missing	0	0	FALSE
chr10:95541205:95541451:+:+@chr10:95541638:95541778:+:+@chr10:95542272:95543006:+	SE	ENSMUSG00000074781	Ube2n	character(0)	chr10:95541205:95541451:+	chr10:95541638:95541778:+	chr10:95542272:95543006:+	45	42	99.90486365486365	99.62553008356613	-0.27933357129751313	NA	0.18865971767027465	0.8052812805389916	Missing	Missing	0	0	FALSE
chr15:79764816:79764881:-:-@chr15:79763510:79763593:-:-@chr15:79761453:79762525:-	SE	ENSMUSG00000022420	Dnal4	character(0)	chr15:79764816:79764881:-	chr15:79763510:79763593:-	chr15:79761453:79762525:-	20	27	98.66640866873065	99.74457215836526	1.0781634896346093	NA	0.18972461551266698	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:103028789:103029212:+:+@chr3:103038692:103038890:+:+@chr3:103039933:103040042:+	SE	ENSMUSG00000068823	Csde1	character(0)	chr3:103028789:103029212:+	chr3:103038692:103038890:+	chr3:103039933:103040042:+	45	42	99.14182819733138	99.54596704587618	0.4041388485448105	NA	0.18978082747911512	0.8052812805389916	Missing	Missing	0	0	FALSE
chr14:32085410:32085609:-:-@chr14:32084907:32084981:-:-@chr14:32080569:32083246:-	SE	ENSMUSG00000021905	Dph3	character(0)	chr14:32085410:32085609:-	chr14:32084907:32084981:-	chr14:32080569:32083246:-	29	38	92.61561071094127	94.71227591090054	2.09666519995928	NA	0.1909039645542981	0.8052812805389916	Missing	Missing	0	0	FALSE
chr6:47532902:47532983:-:-@chr6:47531985:47532065:-:-@chr6:47531741:47531825:-	SE	ENSMUSG00000029687	Ezh2	character(0)	chr6:47532902:47532983:-	chr6:47531985:47532065:-	chr6:47531741:47531825:-	45	42	99.8117217415463	99.97425997425997	0.16253823271367152	NA	0.19169417606787204	0.8052812805389916	Missing	Missing	0	0	FALSE
chr6:31496669:31496771:+:+@chr6:31499887:31499941:+:+@chr6:31507625:31507847:+	SE	ENSMUSG00000025609	Mkln1	character(0)	chr6:31496669:31496771:+	chr6:31499887:31499941:+	chr6:31507625:31507847:+	42	41	99.3865811434443	98.75000278347098	-0.6365783599733388	NA	0.1920290530298376	0.8052812805389916	Missing	Missing	0	0	FALSE
chr3:103039933:103040042:+:+@chr3:103040441:103040533:+:+@chr3:103041145:103041242:+	SE	ENSMUSG00000068823	Csde1	character(0)	chr3:103039933:103040042:+	chr3:103040441:103040533:+	chr3:103041145:103041242:+	45	42	59.63489691149885	61.82725353838892	2.1923566268900796	NA	0.19226130568435243	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:74489550:74489794:+:+@chr17:74490481:74490712:+:+@chr17:74492346:74492505:+	SE	ENSMUSG00000024072	Yipf4	character(0)	chr17:74489550:74489794:+	chr17:74490481:74490712:+	chr17:74492346:74492505:+	26	30	0	0.6673407482305359	0.6673407482305359	NA	0.19259921202482008	0.8052812805389916	Missing	Missing	0	0	FALSE
chr15:102484154:102484240:+:+@chr15:102487088:102487129:+:+@chr15:102488205:102488255:+	SE	ENSMUSG00000056851	Pcbp2	character(0)	chr15:102484154:102484240:+	chr15:102487088:102487129:+	chr15:102488205:102488255:+	19	26	99.85174203113417	99.41855209032805	-0.4331899408061224	NA	0.19262948692083262	0.8052812805389916	Missing	Missing	0	0	FALSE
chr14:20742705:20742753:-:-@chr14:20741378:20741491:-:-@chr14:20739327:20739402:-	SE	ENSMUSG00000021820	Camk2g	character(0)	chr14:20742705:20742753:-	chr14:20741378:20741491:-	chr14:20739327:20739402:-	45	42	25.967687763537157	27.067081368680373	1.0993936051432174	NA	0.19372783073840213	0.8052812805389916	Missing	Missing	0	0	FALSE
chr16:17530230:17530385:-:-@chr16:17528935:17529075:-:-@chr16:17527982:17528740:-	SE	ENSMUSG00000022760	Thap7	character(0)	chr16:17530230:17530385:-	chr16:17528935:17529075:-	chr16:17527982:17528740:-	38	40	94.11264012725846	95.49960341048096	1.3869632832224976	NA	0.19395227108405344	0.8052812805389916	Missing	Missing	0	0	FALSE
chr15:38675689:38676113:+:+@chr15:38677519:38677613:+:+@chr15:38679320:38679368:+	SE	ENSMUSG00000022295	Atp6v1c1	character(0)	chr15:38675689:38676113:+	chr15:38677519:38677613:+	chr15:38679320:38679368:+	43	42	99.74827901635184	99.52536176341985	-0.22291725293199782	NA	0.1949673382085183	0.8052812805389916	Missing	Missing	0	0	FALSE
chr11:61506344:61506412:+:+@chr11:61507628:61507739:+:+@chr11:61509072:61509168:+	SE	ENSMUSG00000001039	B9d1	character(0)	chr11:61506344:61506412:+	chr11:61507628:61507739:+	chr11:61509072:61509168:+	32	39	95.96766721672535	94.32958895071927	-1.6380782660060822	NA	0.19563136060187178	0.8052812805389916	Missing	Missing	0	0	FALSE
chr14:67745268:67745325:+:+@chr14:67746339:67746480:+:+@chr14:67747803:67747898:+	SE	ENSMUSG00000015812	Gnrh1	character(0)	chr14:67745268:67745325:+	chr14:67746339:67746480:+	chr14:67747803:67747898:+	40	41	99.02571185857997	99.54091649392252	0.5152046353425588	NA	0.19644610774358223	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:114632677:114632771:-:-@chr9:114631822:114631983:-:-@chr9:114629007:114629157:-	SE	ENSMUSG00000056167	Cnot10	character(0)	chr9:114632677:114632771:-	chr9:114631822:114631983:-	chr9:114629007:114629157:-	18	21	100	99.49124949124949	-0.5087505087505106	NA	0.19719718085956936	0.8052812805389916	Missing	Missing	0	0	FALSE
chr9:121857512:121857535:-:-@chr9:121856721:121856872:-:-@chr9:121852491:121852609:-	SE	ENSMUSG00000038412	Higd1a	character(0)	chr9:121857512:121857535:-	chr9:121856721:121856872:-	chr9:121852491:121852609:-	19	25	6.765464725313351	5.492176083647261	-1.27328864166609	NA	0.1985335133811926	0.8052812805389916	Missing	Missing	0	0	FALSE
chr1:165604610:165604742:-:-@chr1:165601750:165601855:-:-@chr1:165592240:165593677:-	SE	ENSMUSG00000026566	Mpzl1	character(0)	chr1:165604610:165604742:-	chr1:165601750:165601855:-	chr1:165592240:165593677:-	18	25	33.59037739195456	38.19305554043967	4.602678148485112	NA	0.2003388763244589	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:12916382:12916629:+:+@chr17:12917798:12917883:+:+@chr17:12918043:12918114:+	SE	ENSMUSG00000068039	Tcp1	character(0)	chr17:12916382:12916629:+	chr17:12917798:12917883:+	chr17:12918043:12918114:+	44	42	99.46137732488411	99.23935949891097	-0.222017825973142	NA	0.20085940098411398	0.8052812805389916	Missing	Missing	0	0	FALSE
chr7:20045762:20045932:+:+@chr7:20048682:20048852:+:+@chr7:20049424:20049594:+	SE	ENSMUSG00000060508	Nlrp9b	character(0)	chr7:20045762:20045932:+	chr7:20048682:20048852:+	chr7:20049424:20049594:+	45	42	99.9607060605711	99.88011453089698	-0.08059152967413441	NA	0.20105938233201573	0.8052812805389916	Missing	Missing	0	0	FALSE
chr12:105809524:105809662:+:+@chr12:105811037:105811109:+:+@chr12:105812274:105812394:+	SE	ENSMUSG00000021111	Papola	character(0)	chr12:105809524:105809662:+	chr12:105811037:105811109:+	chr12:105812274:105812394:+	34	41	100	99.84473378568373	-0.1552662143162742	NA	0.20144417016104543	0.8052812805389916	Missing	Missing	0	0	FALSE
chr18:89103844:89104061:+:+@chr18:89108049:89108154:+:+@chr18:89109251:89109348:+	SE	ENSMUSG00000023066	Rttn	character(0)	chr18:89103844:89104061:+	chr18:89108049:89108154:+	chr18:89109251:89109348:+	12	19	99.30555555555556	97.91514403356508	-1.3904115219904756	NA	0.2027604842597962	0.8052812805389916	Missing	Missing	0	0	FALSE
chr8:33795082:33795150:-:-@chr8:33789392:33789495:-:-@chr8:33782644:33784186:-	SE	ENSMUSG00000031586	Rbpms	character(0)	chr8:33795082:33795150:-	chr8:33789392:33789495:-	chr8:33782644:33784186:-	13	19	62.222740405581554	59.84176338187505	-2.3809770237065098	NA	0.2052370867237428	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:36257783:36258069:-:-@chr17:36257606:36257706:-:-@chr17:36257442:36257524:-	SE	ENSMUSG00000024446	Rpp21	character(0)	chr17:36257783:36258069:-	chr17:36257606:36257706:-	chr17:36257442:36257524:-	34	39	95.16405738833907	96.70386424914513	1.5398068608060589	NA	0.20545084941698397	0.8052812805389916	Missing	Missing	0	0	FALSE
chr4:144212936:144213043:-:-@chr4:144211922:144212103:-:-@chr4:144209342:144209652:-	SE	ENSMUSG00000046262	C87977	character(0)	chr4:144212936:144213043:-	chr4:144211922:144212103:-	chr4:144209342:144209652:-	27	28	1.525783792981295	1.9030074796033345	0.3772236866220394	NA	0.20623329061464268	0.8052812805389916	Missing	Missing	0	0	FALSE
chr4:116611972:116612081:-:-@chr4:116610403:116611377:-:-@chr4:116605684:116605763:-	SE	ENSMUSG00000028693	Nasp	character(0)	chr4:116611972:116612081:-	chr4:116610403:116611377:-	chr4:116605684:116605763:-	34	38	95.52054305107663	94.17359236496152	-1.3469506861151004	NA	0.20629570244034406	0.8052812805389916	Missing	Missing	0	0	FALSE
chr2:32280709:32280803:-:-@chr2:32280227:32280510:-:-@chr2:32278816:32279131:-	SE	ENSMUSG00000044627	Swi5	character(0)	chr2:32280709:32280803:-	chr2:32280227:32280510:-	chr2:32278816:32279131:-	26	21	0.3092722826931891	0.46686101599322255	0.15758873330003345	NA	0.20691126272354526	0.8052812805389916	Missing	Missing	0	0	FALSE
chr4:132551535:132551610:+:+@chr4:132552041:132552149:+:+@chr4:132553017:132553194:+	SE	ENSMUSG00000054405	Dnajc8	character(0)	chr4:132551535:132551610:+	chr4:132552041:132552149:+	chr4:132553017:132553194:+	24	23	0.7644283739777746	0.2805049088359046	-0.48392346514186996	NA	0.21040422372521556	0.8052812805389916	Missing	Missing	0	0	FALSE
chr13:119690379:119690513:+:+@chr13:119694890:119695047:+:+@chr13:119699664:119699726:+	SE	ENSMUSG00000093930	Hmgcs1	character(0)	chr13:119690379:119690513:+	chr13:119694890:119695047:+	chr13:119699664:119699726:+	17	19	32.52430664016662	38.38586985330867	5.861563213142046	NA	0.21063586988272068	0.8052812805389916	Missing	Missing	0	0	FALSE
chr12:59137698:59137786:+:+@chr12:59144699:59144770:+:+@chr12:59146847:59146957:+	SE	ENSMUSG00000021000	Mia2	character(0)	chr12:59137698:59137786:+	chr12:59144699:59144770:+	chr12:59146847:59146957:+	42	41	74.50801913607789	72.33540315220354	-2.1726159838743597	NA	0.21205781362301346	0.8052812805389916	Missing	Missing	0	0	FALSE
chr4:40279158:40279421:-:-@chr4:40277653:40277745:-:-@chr4:40272810:40272854:-	SE	ENSMUSG00000071014	Ndufb6	character(0)	chr4:40279158:40279421:-	chr4:40277653:40277745:-	chr4:40272810:40272854:-	45	42	99.89664744821695	99.7733403078841	-0.12330714033286228	NA	0.2140432972907165	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:56686006:56686061:+:+@chr17:56692521:56692721:+:+@chr17:56696602:56696638:+	SE	ENSMUSG00000002372	Ranbp3	character(0)	chr17:56686006:56686061:+	chr17:56692521:56692721:+	chr17:56696602:56696638:+	27	34	57.78233570309068	54.7225873588705	-3.059748344220181	NA	0.21436806481695447	0.8052812805389916	Missing	Missing	0	0	FALSE
chr2:73892475:73892530:-:-@chr2:73880285:73880381:-:-@chr2:73873274:73873745:-	SE	ENSMUSG00000027104	Atf2	character(0)	chr2:73892475:73892530:-	chr2:73880285:73880381:-	chr2:73873274:73873745:-	15	30	99.68253968253968	98.19993178920411	-1.4826078933355746	NA	0.21481848320970662	0.8052812805389916	Missing	Missing	0	0	FALSE
chr18:24606857:24606935:+:+@chr18:24609630:24609700:+:+@chr18:24611913:24612069:+	SE	ENSMUSG00000024271	Elp2	character(0)	chr18:24606857:24606935:+	chr18:24609630:24609700:+	chr18:24611913:24612069:+	45	42	99.57549641358015	99.85543535963703	0.2799389460568791	NA	0.21504627343554855	0.8052812805389916	Missing	Missing	0	0	FALSE
chr1:44102328:44102391:-:-@chr1:44101900:44101957:-:-@chr1:44099848:44100001:-	SE	ENSMUSG00000026049	Tex30	character(0)	chr1:44102328:44102391:-	chr1:44101900:44101957:-	chr1:44099848:44100001:-	43	39	20.202916399846092	22.141820196419886	1.9389037965737903	NA	0.21507208688594276	0.8052812805389916	Missing	Missing	0	0	FALSE
chr17:94747617:94748417:-:-@chr17:94743932:94743994:-:-@chr17:94740386:94740755:-	SE	ENSMUSG00000055660	Mettl4	character(0)	chr17:94747617:94748417:-	chr17:94743932:94743994:-	chr17:94740386:94740755:-	14	18	90.4676356464577	85.86190747457643	-4.605728171881274	NA	0.21601901575816154	0.8052812805389916	Missing	Missing	0	0	FALSE
chr2:35422180:35422268:-:-@chr2:35416472:35416507:-:-@chr2:35414219:35414284:-	SE	ENSMUSG00000035778	Ggta1	character(0)	chr2:35422180:35422268:-	chr2:35416472:35416507:-	chr2:35414219:35414284:-	13	23	50.69049759733504	42.90737972814316	-7.783117869191875	NA	0.21657424704960937	0.8052812805389916	Missing	Missing	0	0	FALSE
chr19:8818436:8818684:-:-@chr19:8815854:8816036:-:-@chr19:8809075:8811838:-	SE	ENSMUSG00000071660	Ttc9c	character(0)	chr19:8818436:8818684:-	chr19:8815854:8816036:-	chr19:8809075:8811838:-	24	27	97.81231064977322	98.8727978820858	1.0604872323125791	NA	0.21764108275810579	0.8052812805389916	Missing	Missing	0	0	FALSE
