tran_id	event_type	gene_id	gene_short_name	gene_type	exon.1	exon.2	exon.3	n.cells.g1	n.cells.g2	mean.g1	mean.g2	mean.diff	statistic	p.val	p.val.adj	modality.bimodal.adj.g1	modality.bimodal.adj.g2	n.cells.outliers.g1	n.cells.outliers.g2	outliers
chr10:128036489:128036560:+:+@chr10:128039171:128045086:+:+@chr10:128046168:128046253:+	SE	ENSMUSG00000061315	Naca	character(0)	chr10:128036489:128036560:+	chr10:128039171:128045086:+	chr10:128046168:128046253:+	26	19	0	0.14441859444273736	0.14441859444273736	NA	0.10082640594820536	0.7868963844202348	Missing	Missing	0	0	FALSE
chr11:80025168:80025311:+:+@chr11:80025797:80025954:+:+@chr11:80029148:80029346:+	SE	ENSMUSG00000017548	Suz12	character(0)	chr11:80025168:80025311:+	chr11:80025797:80025954:+	chr11:80029148:80029346:+	34	30	99.57903142204727	100	0.42096857795272946	NA	0.1021527599515956	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:59750578:59750627:-:-@chr9:59750262:59750371:-:-@chr9:59734259:59737868:-	SE	ENSMUSG00000051705	Senp8	character(0)	chr9:59750578:59750627:-	chr9:59750262:59750371:-	chr9:59734259:59737868:-	13	17	18.0842196608028	24.002970590809316	5.918750930006519	NA	0.10228934142996546	0.7868963844202348	Missing	Missing	0	0	FALSE
chr8:3598893:3598988:+:+@chr8:3600358:3600405:+:+@chr8:3600676:3600814:+	SE	ENSMUSG00000044433	Camsap3	character(0)	chr8:3598893:3598988:+	chr8:3600358:3600405:+	chr8:3600676:3600814:+	26	21	5.992375335582457	9.034020446125934	3.0416451105434774	NA	0.10243589033991714	0.7868963844202348	Missing	Missing	0	0	FALSE
chr8:119345613:119345733:+:+@chr8:119346825:119346867:+:+@chr8:119348036:119348343:+	SE	ENSMUSG00000031839	Hsbp1	character(0)	chr8:119345613:119345733:+	chr8:119346825:119346867:+	chr8:119348036:119348343:+	35	30	21.528954288687785	19.052449673510306	-2.47650461517748	NA	0.10410988829629288	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:34176778:34177082:-:-@chr6:34172628:34172755:-:-@chr6:34170461:34170574:-	SE	ENSMUSG00000018999	Slc35b4	character(0)	chr6:34176778:34177082:-	chr6:34172628:34172755:-	chr6:34170461:34170574:-	16	13	26.583841312125365	21.61336819239046	-4.970473119734906	NA	0.10447030966692211	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:13782277:13782382:+:+@chr9:13783606:13783710:+:+@chr9:13785852:13785927:+	SE	ENSMUSG00000031918	Mtmr2	character(0)	chr9:13782277:13782382:+	chr9:13783606:13783710:+	chr9:13785852:13785927:+	15	21	13.728661315201915	18.465646240445825	4.736984925243909	NA	0.10507631903062759	0.7868963844202348	Missing	Missing	0	0	FALSE
chr8:40515704:40515835:-:-@chr8:40512692:40512839:-:-@chr8:40510023:40510226:-	SE	ENSMUSG00000031601	Cnot7	character(0)	chr8:40515704:40515835:-	chr8:40512692:40512839:-	chr8:40510023:40510226:-	20	21	2.4732197805708505	1.5863266456741532	-0.8868931348966973	NA	0.10664989273797434	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:40311669:40311748:-:-@chr19:40300243:40300302:-:-@chr19:40299463:40299521:-	SE	ENSMUSG00000025006	Sorbs1	character(0)	chr19:40311669:40311748:-	chr19:40300243:40300302:-	chr19:40299463:40299521:-	26	30	24.392251189373646	20.848150131066678	-3.544101058306967	NA	0.1069784123299528	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:88518371:88518438:-:-@chr6:88517712:88517792:-:-@chr6:88515504:88515569:-	SE	ENSMUSG00000030082	Sec61a1	character(0)	chr6:88518371:88518438:-	chr6:88517712:88517792:-	chr6:88515504:88515569:-	12	17	1.5090090090090091	3.1404799573868187	1.6314709483778098	NA	0.10740191022833773	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:36134135:36134263:-:-@chr2:36127125:36127251:-:-@chr2:36122852:36122938:-	SE	ENSMUSG00000026889	Rbm18	character(0)	chr2:36134135:36134263:-	chr2:36127125:36127251:-	chr2:36122852:36122938:-	36	30	90.97677172437048	92.53043954628907	1.5536678219186029	NA	0.10743982581914625	0.7868963844202348	Missing	Missing	0	0	FALSE
chr18:6057517:6057591:-:-@chr18:6056979:6056993:-:-@chr18:6052862:6052923:-	SE	ENSMUSG00000041225	Arhgap12	character(0)	chr18:6057517:6057591:-	chr18:6056979:6056993:-	chr18:6052862:6052923:-	12	15	10.346513586174243	7.115248502761141	-3.2312650834131027	NA	0.10868795439209267	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:91260761:91260986:-:-@chr4:91254141:91254179:-:-@chr4:91250763:91253570:-	SE	ENSMUSG00000008489	Elavl2	character(0)	chr4:91260761:91260986:-	chr4:91254141:91254179:-	chr4:91250763:91253570:-	18	23	27.226722030901186	31.155077647556027	3.928355616654844	NA	0.10893908137306604	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:34778279:34778349:-:-@chr4:34771874:34772053:-:-@chr4:34771258:34771414:-	SE	ENSMUSG00000028295	Smim8	character(0)	chr4:34778279:34778349:-	chr4:34771874:34772053:-	chr4:34771258:34771414:-	13	16	8.680955900468096	13.256407797890487	4.575451897422392	NA	0.10910913619767579	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:20779204:20779263:-:-@chr14:20771007:20771061:-:-@chr14:20770064:20770129:-	SE	ENSMUSG00000021820	Camk2g	character(0)	chr14:20779204:20779263:-	chr14:20771007:20771061:-	chr14:20770064:20770129:-	36	30	98.73510832530073	97.73958880142521	-0.995519523875521	NA	0.10935430347867259	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:111448933:111448999:-:-@chr13:111447896:111447955:-:-@chr13:111440632:111440816:-	SE	ENSMUSG00000032745	Gpbp1	character(0)	chr13:111448933:111448999:-	chr13:111447896:111447955:-	chr13:111440632:111440816:-	36	30	89.5325264505607	92.0195648666029	2.48703841604222	NA	0.11027403095532134	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:10420740:10420876:-:-@chr3:10420197:10420316:-:-@chr3:10418146:10419223:-	SE	ENSMUSG00000027534	Snx16	character(0)	chr3:10420740:10420876:-	chr3:10420197:10420316:-	chr3:10418146:10419223:-	27	25	81.73236063793534	77.3943226766631	-4.338037961272246	NA	0.1109981488295069	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:74356086:74356169:+:+@chr17:74359254:74359349:+:+@chr17:74367248:74367435:+	SE	ENSMUSG00000024068	Spast	character(0)	chr17:74356086:74356169:+	chr17:74359254:74359349:+	chr17:74367248:74367435:+	16	25	99.17834051724138	97.39907236245531	-1.7792681547860623	NA	0.11111008563300431	0.7868963844202348	Missing	Missing	0	0	FALSE
chr11:69979830:69979910:-:-@chr11:69975040:69975260:-:-@chr11:69970561:69970742:-	SE	ENSMUSG00000018565	Elp5	character(0)	chr11:69979830:69979910:-	chr11:69975040:69975260:-	chr11:69970561:69970742:-	30	30	98.66231433449478	97.34767658304581	-1.314637751448966	NA	0.11138843875785463	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:105004925:105005006:-:-@chr2:105001271:105001414:-:-@chr2:105000242:105000302:-	SE	ENSMUSG00000027170	Eif3m	character(0)	chr2:105004925:105005006:-	chr2:105001271:105001414:-	chr2:105000242:105000302:-	36	30	99.68103263052323	100	0.31896736947676363	NA	0.11235730195069016	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:135348034:135348122:+:+@chr3:135348327:135348773:+:+@chr3:135355011:135355071:+	SE	ENSMUSG00000050150	Slc9b1	character(0)	chr3:135348034:135348122:+	chr3:135348327:135348773:+	chr3:135355011:135355071:+	14	17	100	98.91638012387325	-1.0836198761267402	NA	0.11278315065616967	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:72362241:72362382:-:-@chr6:72361412:72361539:-:-@chr6:72361117:72361226:-	SE	ENSMUSG00000055850	Rnf181	character(0)	chr6:72362241:72362382:-	chr6:72361412:72361539:-	chr6:72361117:72361226:-	35	30	99.37169013947043	98.69751885599489	-0.6741712834755442	NA	0.11301512897715156	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:5366568:5367168:-:-@chr19:5365818:5365956:-:-@chr19:5364638:5365158:-	SE	ENSMUSG00000024844	Banf1	character(0)	chr19:5366568:5367168:-	chr19:5365818:5365956:-	chr19:5364638:5365158:-	36	30	93.14778495121956	94.56460817754217	1.4168232263226166	NA	0.11461700352679931	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:30505546:30505684:+:+@chr14:30511887:30512024:+:+@chr14:30512984:30513097:+	SE	ENSMUSG00000021962	Dcp1a	character(0)	chr14:30505546:30505684:+	chr14:30511887:30512024:+	chr14:30512984:30513097:+	34	27	0	0.06576060997829705	0.06576060997829705	NA	0.11488238192150406	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:171145756:171145812:-:-@chr1:171143558:171143659:-:-@chr1:171138694:171138755:-	SE	ENSMUSG00000058076	Sdhc	character(0)	chr1:171145756:171145812:-	chr1:171143558:171143659:-	chr1:171138694:171138755:-	33	27	99.46089642636555	100	0.5391035736344474	NA	0.11556697069842138	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:41964318:41964403:-:-@chr19:41963863:41963937:-:-@chr19:41963401:41963470:-	SE	ENSMUSG00000025159	Mms19	character(0)	chr19:41964318:41964403:-	chr19:41963863:41963937:-	chr19:41963401:41963470:-	22	27	100	99.28042328042328	-0.71957671957672	NA	0.11595733678634025	0.7868963844202348	Missing	Missing	0	0	FALSE
chr14:63163302:63163485:-:-@chr14:63159238:63159359:-:-@chr14:63159018:63159146:-	SE	ENSMUSG00000021273	Fdft1	character(0)	chr14:63163302:63163485:-	chr14:63159238:63159359:-	chr14:63159018:63159146:-	30	24	0	0.08866234167438987	0.08866234167438987	NA	0.1165580775387345	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:40398542:40398610:-:-@chr19:40395679:40395768:-:-@chr19:40393388:40393516:-	SE	ENSMUSG00000025006	Sorbs1	character(0)	chr19:40398542:40398610:-	chr19:40395679:40395768:-	chr19:40393388:40393516:-	32	26	0	0.5880084827453248	0.5880084827453248	NA	0.11925620670839783	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:154299825:154299892:-:-@chr4:154292832:154292942:-:-@chr4:154290936:154291553:-	SE	ENSMUSG00000029032	Arhgef16	character(0)	chr4:154299825:154299892:-	chr4:154292832:154292942:-	chr4:154290936:154291553:-	25	27	91.15924373463156	88.6865849426849	-2.472658791946658	NA	0.11926074668753306	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:109098503:109098553:-:-@chr4:109091661:109091699:-:-@chr4:109087395:109087485:-	SE	ENSMUSG00000028559	Osbpl9	character(0)	chr4:109098503:109098553:-	chr4:109091661:109091699:-	chr4:109087395:109087485:-	26	22	2.512996854431699	3.166092055560801	0.6530952011291024	NA	0.11960313961166345	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:21275980:21277089:+:+@chr19:21277655:21277758:+:+@chr19:21279625:21279750:+	SE	ENSMUSG00000024750	Zfand5	character(0)	chr19:21275980:21277089:+	chr19:21277655:21277758:+	chr19:21279625:21279750:+	35	30	99.94285714285715	99.71660310195779	-0.22625404089935408	NA	0.12064126048599565	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:70015292:70015410:+:+@chr9:70015768:70015937:+:+@chr9:70016819:70016923:+	SE	ENSMUSG00000033543	Gtf2a2	character(0)	chr9:70015292:70015410:+	chr9:70015768:70015937:+	chr9:70016819:70016923:+	29	23	0.2219236701995323	0	-0.2219236701995323	NA	0.1211298860493165	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:58183182:58183324:-:-@chr13:58180822:58180905:-:-@chr13:58179553:58179668:-	SE	ENSMUSG00000005312	Ubqln1	character(0)	chr13:58183182:58183324:-	chr13:58180822:58180905:-	chr13:58179553:58179668:-	32	30	79.67653638542332	76.95964597575964	-2.716890409663675	NA	0.12122684320372983	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:14903713:14903754:-:-@chr9:14903292:14903383:-:-@chr9:14902383:14902523:-	SE	ENSMUSG00000031933	Izumo1r	character(0)	chr9:14903713:14903754:-	chr9:14903292:14903383:-	chr9:14902383:14902523:-	21	17	2.5549506535941426	3.8187832719367854	1.263832618342643	NA	0.12222665817973088	0.7868963844202348	Missing	Missing	0	0	FALSE
chr15:34273228:34273350:+:+@chr15:34276136:34276234:+:+@chr15:34277432:34277527:+	SE	ENSMUSG00000022257	Laptm4b	character(0)	chr15:34273228:34273350:+	chr15:34276136:34276234:+	chr15:34277432:34277527:+	36	30	100	99.96245791045644	-0.03754208954356297	NA	0.12371075567552095	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:5133084:5133262:+:+@chr1:5135812:5135937:+:+@chr1:5143750:5143851:+	SE	ENSMUSG00000033793	Atp6v1h	character(0)	chr1:5133084:5133262:+	chr1:5135812:5135937:+	chr1:5143750:5143851:+	36	30	100	99.84151472650773	-0.15848527349228148	NA	0.12371075567552095	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:108511139:108511210:+:+@chr9:108511331:108511416:+:+@chr9:108511532:108511618:+	SE	ENSMUSG00000032604	Qars	character(0)	chr9:108511139:108511210:+	chr9:108511331:108511416:+	chr9:108511532:108511618:+	36	30	100	99.88809271054494	-0.1119072894550599	NA	0.12371075567552095	0.7868963844202348	Missing	Missing	0	0	FALSE
chr18:74204264:74204388:-:-@chr18:74202590:74202687:-:-@chr18:74199900:74200037:-	SE	ENSMUSG00000036223	Ska1	character(0)	chr18:74204264:74204388:-	chr18:74202590:74202687:-	chr18:74199900:74200037:-	36	30	100	99.86321548821549	-0.13678451178451567	NA	0.12371075567552095	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:27632279:27632356:-:-@chr17:27631200:27631255:-:-@chr17:27630418:27630506:-	SE	ENSMUSG00000052146	Rps10	character(0)	chr17:27632279:27632356:-	chr17:27631200:27631255:-	chr17:27630418:27630506:-	36	30	100	99.87758310871519	-0.12241689128481559	NA	0.12371075567552095	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:55016376:55016490:-:-@chr1:55014869:55014924:-:-@chr1:55014483:55014562:-	SE	ENSMUSG00000025982	Sf3b1	character(0)	chr1:55016376:55016490:-	chr1:55014869:55014924:-	chr1:55014483:55014562:-	32	25	0.20339337285301717	0	-0.20339337285301717	NA	0.12415353724930991	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:132544056:132544122:+:+@chr4:132544657:132544751:+:+@chr4:132546637:132546646:+	SE	ENSMUSG00000054405	Dnajc8	character(0)	chr4:132544056:132544122:+	chr4:132544657:132544751:+	chr4:132546637:132546646:+	36	30	99.93894993894995	99.8222097651384	-0.116740173811547	NA	0.12610491595477372	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:40279158:40279421:-:-@chr4:40277653:40277745:-:-@chr4:40272810:40272854:-	SE	ENSMUSG00000071014	Ndufb6	character(0)	chr4:40279158:40279421:-	chr4:40277653:40277745:-	chr4:40272810:40272854:-	36	30	99.92063492063492	99.71080582625575	-0.20982909437917696	NA	0.12610491595477372	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:54784809:54784904:+:+@chr13:54785478:54785541:+:+@chr13:54786619:54786653:+	SE	ENSMUSG00000074895	Eif4e1b	character(0)	chr13:54784809:54784904:+	chr13:54785478:54785541:+	chr13:54786619:54786653:+	36	30	98.80616710279978	99.15510184006703	0.3489347372672591	NA	0.1261320404790428	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:99400262:99400376:+:+@chr13:99401270:99401392:+:+@chr13:99403504:99403582:+	SE	ENSMUSG00000041632	Mrps27	character(0)	chr13:99400262:99400376:+	chr13:99401270:99401392:+	chr13:99403504:99403582:+	14	13	21.29201050888646	26.117874965412923	4.825864456526466	NA	0.12619643972725167	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:181913307:181913373:-:-@chr1:181911597:181911659:-:-@chr1:181908298:181908376:-	SE	ENSMUSG00000022995	Enah	character(0)	chr1:181913307:181913373:-	chr1:181911597:181911659:-	chr1:181908298:181908376:-	11	22	18.321925465435847	23.02669846907623	4.704773003640381	NA	0.12633180910408634	0.7868963844202348	Missing	Missing	0	0	FALSE
chr8:39046515:39046684:+:+@chr8:39063191:39063308:+:+@chr8:39067622:39067762:+	SE	ENSMUSG00000039530	Tusc3	character(0)	chr8:39046515:39046684:+	chr8:39063191:39063308:+	chr8:39067622:39067762:+	35	30	100	99.85699621252346	-0.14300378747654774	NA	0.12916038590194975	0.7868963844202348	Missing	Missing	0	0	FALSE
chr12:54784015:54784119:-:-@chr12:54783403:54783513:-:-@chr12:54770719:54770840:-	SE	ENSMUSG00000005656	Snx6	character(0)	chr12:54784015:54784119:-	chr12:54783403:54783513:-	chr12:54770719:54770840:-	35	30	100	99.82751322751324	-0.17248677248676847	NA	0.12916038590194975	0.7868963844202348	Missing	Missing	0	0	FALSE
chr1:63214164:63214223:-:-@chr1:63211584:63211714:-:-@chr1:63209754:63209899:-	SE	ENSMUSG00000046856	Gpr1	character(0)	chr1:63214164:63214223:-	chr1:63211584:63211714:-	chr1:63209754:63209899:-	15	17	2.564100809694318	2.7349738712215816	0.17087306152726334	NA	0.12984633277020252	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:19370480:19370533:-:-@chr13:19370250:19370367:-:-@chr13:19367727:19367839:-	SE	ENSMUSG00000003062	Stard3nl	character(0)	chr13:19370480:19370533:-	chr13:19370250:19370367:-	chr13:19367727:19367839:-	36	30	96.35384069853973	94.94932814922066	-1.4045125493190702	NA	0.13069216949943677	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:16183922:16183946:+:+@chr3:16186967:16187115:+:+@chr3:16189478:16189563:+	SE	ENSMUSG00000047213	Ythdf3	character(0)	chr3:16183922:16183946:+	chr3:16186967:16187115:+	chr3:16189478:16189563:+	20	26	15.63876954752677	20.027743639859704	4.388974092332934	NA	0.1317487215781538	0.7868963844202348	Missing	Missing	0	0	FALSE
chr4:144212936:144213043:-:-@chr4:144211922:144212103:-:-@chr4:144209342:144209652:-	SE	ENSMUSG00000046262	C87977	character(0)	chr4:144212936:144213043:-	chr4:144211922:144212103:-	chr4:144209342:144209652:-	21	23	1.405413705924792	1.9216843777528783	0.5162706718280862	NA	0.1318674295692158	0.7868963844202348	Missing	Missing	0	0	FALSE
chr10:40076564:40076605:-:-@chr10:40067628:40067659:-:-@chr10:40056487:40056630:-	SE	ENSMUSG00000019838	Slc16a10	character(0)	chr10:40076564:40076605:-	chr10:40067628:40067659:-	chr10:40056487:40056630:-	27	26	3.583955578264838	1.8512869822101687	-1.7326685960546693	NA	0.13253199125728718	0.7868963844202348	Missing	Missing	0	0	FALSE
chr16:44156410:44156546:+:+@chr16:44157074:44157193:+:+@chr16:44157880:44157946:+	SE	ENSMUSG00000022698	Naa50	character(0)	chr16:44156410:44156546:+	chr16:44157074:44157193:+	chr16:44157880:44157946:+	36	30	99.34152565472137	99.09685742644808	-0.2446682282732815	NA	0.13338604240066443	0.7868963844202348	Missing	Missing	0	0	FALSE
chr3:103039933:103040042:+:+@chr3:103040441:103040533:+:+@chr3:103041145:103041242:+	SE	ENSMUSG00000068823	Csde1	character(0)	chr3:103039933:103040042:+	chr3:103040441:103040533:+	chr3:103041145:103041242:+	36	30	59.10570242842187	61.91182355310668	2.806121124684813	NA	0.13352613223881266	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:151542818:151542865:+:+@chr2:151544013:151544140:+:+@chr2:151557386:151557498:+	SE	ENSMUSG00000032966	Fkbp1a	character(0)	chr2:151542818:151542865:+	chr2:151544013:151544140:+	chr2:151557386:151557498:+	19	14	0.7562552079814427	0	-0.7562552079814427	NA	0.13440146447926393	0.7868963844202348	Missing	Missing	0	0	FALSE
chr12:110811779:110811880:-:-@chr12:110810605:110810778:-:-@chr12:110809909:110810023:-	SE	ENSMUSG00000056458	Mok	character(0)	chr12:110811779:110811880:-	chr12:110810605:110810778:-	chr12:110809909:110810023:-	30	30	39.98323891086915	43.23323730641755	3.2499983955484035	NA	0.1352746344843392	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:155921635:155921727:-:-@chr2:155911741:155911836:-:-@chr2:155910357:155910464:-	SE	ENSMUSG00000005882	Uqcc1	character(0)	chr2:155921635:155921727:-	chr2:155911741:155911836:-	chr2:155910357:155910464:-	29	29	99.63488843813387	98.8769175213018	-0.7579709168320736	NA	0.1358147408959096	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:61924632:61924811:-:-@chr9:61923905:61924216:-:-@chr9:61921019:61921246:-	SE	ENSMUSG00000032254	Kif23	character(0)	chr9:61924632:61924811:-	chr9:61923905:61924216:-	chr9:61921019:61921246:-	36	30	32.03099811971721	34.16076321019337	2.12976509047616	NA	0.1368722388300971	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:69105003:69105159:+:+@chr2:69105743:69105766:+:+@chr2:69108442:69108644:+	SE	ENSMUSG00000027035	Cers6	character(0)	chr2:69105003:69105159:+	chr2:69105743:69105766:+	chr2:69108442:69108644:+	34	30	9.47963190824786	11.0514095972859	1.571777689038041	NA	0.13886906069762434	0.7868963844202348	Missing	Missing	0	0	FALSE
chr7:127470985:127471119:+:+@chr7:127471906:127471977:+:+@chr7:127472098:127472266:+	SE	ENSMUSG00000030822	Prr14	character(0)	chr7:127470985:127471119:+	chr7:127471906:127471977:+	chr7:127472098:127472266:+	31	30	98.07243300721973	99.15233570490142	1.0799026976816894	NA	0.13931489662359908	0.7868963844202348	Missing	Missing	0	0	FALSE
chr18:77047174:77047243:-:-@chr18:77019185:77019255:-:-@chr18:77017461:77017627:-	SE	ENSMUSG00000025420	Katnal2	character(0)	chr18:77047174:77047243:-	chr18:77019185:77019255:-	chr18:77017461:77017627:-	31	28	100	99.68253968253968	-0.31746031746031633	NA	0.13972026663228315	0.7868963844202348	Missing	Missing	0	0	FALSE
chr5:107597544:107597566:-:-@chr5:107596788:107596862:-:-@chr5:107593753:107593878:-	SE	ENSMUSG00000029276	Glmn	character(0)	chr5:107597544:107597566:-	chr5:107596788:107596862:-	chr5:107593753:107593878:-	32	29	100	99.60378634212306	-0.3962136578769426	NA	0.14035059946005501	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:83504100:83504228:-:-@chr17:83503931:83503999:-:-@chr17:83501934:83502737:-	SE	ENSMUSG00000024248	Cox7a2l	character(0)	chr17:83504100:83504228:-	chr17:83503931:83503999:-	chr17:83501934:83502737:-	26	16	0.849628837206759	0.30339805825242716	-0.5462307789543317	NA	0.14049270237090442	0.7868963844202348	Missing	Missing	0	0	FALSE
chr19:7282726:7282818:-:-@chr19:7281798:7281959:-:-@chr19:7280998:7281255:-	SE	ENSMUSG00000024969	Mark2	character(0)	chr19:7282726:7282818:-	chr19:7281798:7281959:-	chr19:7280998:7281255:-	19	21	99.40981485972998	100	0.5901851402700276	NA	0.14159588681933544	0.7868963844202348	Missing	Missing	0	0	FALSE
chr8:110748243:110748404:-:-@chr8:110746818:110746935:-:-@chr8:110742644:110742779:-	SE	ENSMUSG00000031750	Il34	character(0)	chr8:110748243:110748404:-	chr8:110746818:110746935:-	chr8:110742644:110742779:-	19	17	2.493990121271505	4.343508075543161	1.8495179542716556	NA	0.14174975339037282	0.7868963844202348	Missing	Missing	0	0	FALSE
chr7:26403657:26403700:-:-@chr7:26384300:26385881:-:-@chr7:26380417:26380581:-	SE	ENSMUSG00000040614	Nlrp9c	character(0)	chr7:26403657:26403700:-	chr7:26384300:26385881:-	chr7:26380417:26380581:-	34	29	8.53694309475856	7.308000673404011	-1.2289424213545481	NA	0.1419289491119471	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:88910151:88910401:+:+@chr6:88910548:88910650:+:+@chr6:88910797:88910820:+	SE	ENSMUSG00000002871	Tpra1	character(0)	chr6:88910151:88910401:+	chr6:88910548:88910650:+	chr6:88910797:88910820:+	36	30	99.61127871093564	99.27909061268547	-0.3321880982501746	NA	0.14202689810711855	0.7868963844202348	Missing	Missing	0	0	FALSE
chr2:181508166:181508267:+:+@chr2:181510504:181510530:+:+@chr2:181511574:181511615:+	SE	ENSMUSG00000000827	Tpd52l2	character(0)	chr2:181508166:181508267:+	chr2:181510504:181510530:+	chr2:181511574:181511615:+	27	27	4.411422719679833	6.652058301857794	2.240635582177961	NA	0.14215551972378873	0.7868963844202348	Missing	Missing	0	0	FALSE
chr9:107542035:107542127:-:-@chr9:107541497:107541650:-:-@chr9:107541003:107541040:-	SE	ENSMUSG00000037190	Cyb561d2	character(0)	chr9:107542035:107542127:-	chr9:107541497:107541650:-	chr9:107541003:107541040:-	13	14	99.6923076923077	98.01772632129774	-1.6745813710099422	NA	0.14218924199237168	0.7868963844202348	Missing	Missing	0	0	FALSE
chr15:81344101:81344157:-:-@chr15:81343306:81343392:-:-@chr15:81339974:81340040:-	SE	ENSMUSG00000022404	Slc25a17	character(0)	chr15:81344101:81344157:-	chr15:81343306:81343392:-	chr15:81339974:81340040:-	20	22	0.4805491990846682	0	-0.4805491990846682	NA	0.14234874458077795	0.7868963844202348	Missing	Missing	0	0	FALSE
chr6:85423886:85424354:+:+@chr6:85425398:85425609:+:+@chr6:85427957:85428877:+	SE	ENSMUSG00000068302	Noto	character(0)	chr6:85423886:85424354:+	chr6:85425398:85425609:+	chr6:85427957:85428877:+	18	25	41.43226073597378	44.96236720765278	3.5301064716790065	NA	0.14281252017479495	0.7868963844202348	Missing	Missing	0	0	FALSE
chr7:28981674:28981783:-:-@chr7:28980444:28980542:-:-@chr7:28977870:28977990:-	SE	ENSMUSG00000053565	Eif3k	character(0)	chr7:28981674:28981783:-	chr7:28980444:28980542:-	chr7:28977870:28977990:-	32	30	99.64091614906833	99.3082607763137	-0.33265537275462	NA	0.14347954182692904	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:56018575:56018678:-:-@chr17:56017983:56018107:-:-@chr17:56017844:56017900:-	SE	ENSMUSG00000003200	Sh3gl1	character(0)	chr17:56018575:56018678:-	chr17:56017983:56018107:-	chr17:56017844:56017900:-	19	27	100	99.32659932659934	-0.6734006734006703	NA	0.14420887893529918	0.7868963844202348	Missing	Missing	0	0	FALSE
chr5:34169390:34169503:-:-@chr5:34168771:34168854:-:-@chr5:34168024:34168443:-	SE	ENSMUSG00000079555	Haus3	character(0)	chr5:34169390:34169503:-	chr5:34168771:34168854:-	chr5:34168024:34168443:-	22	16	2.2716931976662305	3.373833601819999	1.1021404041537686	NA	0.14509568970139783	0.7868963844202348	Missing	Missing	0	0	FALSE
chr17:34116908:34117211:-:-@chr17:34116598:34116689:-:-@chr17:34116198:34116335:-	SE	ENSMUSG00000024335	Brd2	character(0)	chr17:34116908:34117211:-	chr17:34116598:34116689:-	chr17:34116198:34116335:-	19	19	2.8644068963617837	4.440590737060195	1.5761838406984117	NA	0.14614234867423764	0.7868963844202348	Missing	Missing	0	0	FALSE
chr5:53267177:53267358:+:+@chr5:53268023:53268070:+:+@chr5:53277143:53277199:+	SE	ENSMUSG00000061461	Smim20	character(0)	chr5:53267177:53267358:+	chr5:53268023:53268070:+	chr5:53277143:53277199:+	23	24	5.229189881137083	7.483981074880705	2.2547911937436225	NA	0.14737825666365856	0.7868963844202348	Missing	Missing	0	0	FALSE
chr13:59608145:59608195:+:+@chr13:59608761:59608844:+:+@chr13:59609479:59609593:+	SE	ENSMUSG00000021555	Naa35	character(0)	chr13:59608145:59608195:+	chr13:59608761:59608844:+	chr13:59609479:59609593:+	23	27	99.75155279503105	98.97509649193456	-0.7764563030964844	NA	0.14751215906563492	0.7868963844202348	Missing	Missing	0	0	FALSE
